430,90,0,0,0
430,91,0,0,0
430,93,0,0,0
430,95,0,0,0
430,97,0,0,0
427,114,0,0,0
423,125,0,0,0
420,138,0,0,0
417,147,0,0,0
416,156,0,0,0
414,164,0,0,0
414,167,0,0,0
414,173,0,0,0
414,178,0,0,0
414,184,0,0,0
414,188,0,0,0
414,191,0,0,0
416,195,0,0,0
421,198,0,0,0
424,200,0,0,0
430,202,0,0,0
434,203,0,0,0
437,205,0,0,0
442,207,0,0,0
449,209,0,0,0
453,210,0,0,0
461,213,0,0,0
466,215,0,0,0
469,216,0,0,0
471,217,0,0,0
477,218,0,0,0
480,218,0,0,0
482,218,0,0,0
484,218,0,0,0
485,218,0,0,0
486,217,0,0,0
486,216,0,0,0
486,215,0,0,0
486,214,0,0,0
485,215,0,0,0
484,217,0,0,0
484,219,0,0,0
483,223,0,0,0
483,225,0,0,0
483,228,0,0,0
483,231,0,0,0
483,233,0,0,0
483,235,0,0,0
483,237,0,0,0
483,238,0,0,0
483,239,0,0,0
483,240,0,0,0
481,240,0,0,0
481,240,0,0,0
481,241,0,0,0
480,241,0,0,0
479,241,0,0,0
478,241,0,0,0
477,241,0,0,0
476,241,0,0,0
475,241,0,0,0
473,241,0,0,0
473,241,0,0,0
472,240,0,0,0
471,240,0,0,0
470,238,0,0,0
469,238,0,0,0
467,236,0,0,0
465,235,0,0,0
465,232,0,0,0
465,230,0,0,0
465,229,0,0,0
465,227,0,0,0
465,226,0,0,0
465,225,0,0,0
465,223,0,0,0
465,222,0,0,0
465,221,0,0,0
465,220,0,0,0
468,218,0,0,0
470,216,0,0,0
473,215,0,0,0
476,214,0,0,0
477,213,0,0,0
478,213,0,0,0
479,213,0,0,0
480,213,0,0,0
481,213,0,0,0
482,213,0,0,0
483,213,0,0,0
483,212,0,0,0
484,212,0,0,0
485,212,0,0,0
486,211,0,0,0
487,211,0,0,0
487,211,0,0,0
488,211,0,0,0
488,212,0,0,0
488,213,0,0,0
488,215,0,0,0
488,217,0,0,0
488,218,0,0,0
488,220,0,0,0
488,221,0,0,0
488,224,0,0,0
487,226,0,0,0
487,228,0,0,0
487,229,0,0,0
487,230,0,0,0
487,233,0,0,0
487,234,0,0,0
484,238,0,0,0
484,239,0,0,0
483,239,0,0,0
482,239,0,0,0
481,240,0,0,0
480,240,0,0,0
479,241,0,0,0
478,241,0,0,0
476,241,0,0,0
474,241,0,0,0
473,241,0,0,0
472,241,0,0,0
471,241,0,0,0
469,241,0,0,0
468,240,0,0,0
467,238,0,0,0
467,237,0,0,0
466,235,0,0,0
466,234,0,0,0
466,232,0,0,0
466,230,0,0,0
466,228,0,0,0
466,227,0,0,0
466,225,0,0,0
466,223,0,0,0
467,221,0,0,0
469,219,0,0,0
470,217,0,0,0
473,216,0,0,0
476,215,0,0,0
478,213,0,0,0
481,213,0,0,0
484,213,0,0,0
486,213,0,0,0
489,213,0,0,0
492,213,0,0,0
494,213,0,0,0
496,213,0,0,0
497,213,0,0,0
498,215,0,0,0
500,216,0,0,0
500,219,0,0,0
500,221,0,0,0
500,225,0,0,0
498,229,0,0,0
496,232,0,0,0
493,235,0,0,0
491,238,0,0,0
489,240,0,0,0
488,242,0,0,0
486,243,0,0,0
484,244,0,0,0
481,244,0,0,0
480,245,0,0,0
479,246,0,0,0
478,246,0,0,0
477,246,0,0,0
478,246,0,0,0
479,246,0,0,0
480,246,0,0,0
481,246,0,0,0
483,245,0,0,0
487,245,0,0,0
489,245,0,0,0
493,245,0,0,0
498,245,0,0,0
503,245,0,0,0
508,245,0,0,0
513,245,0,0,0
516,245,0,0,0
519,245,0,0,0
521,245,0,0,0
523,243,0,0,0
525,242,0,0,0
526,240,0,0,0
527,239,0,0,0
527,237,0,0,0
529,236,0,0,0
529,234,0,0,0
529,232,0,0,0
529,229,0,0,0
529,227,0,0,0
526,224,0,0,0
524,217,0,0,0
522,209,0,0,0
521,206,0,0,0
519,202,0,0,0
517,202,0,0,0
515,202,0,0,0
513,202,0,0,0
510,203,0,0,0
508,204,0,0,0
506,206,0,0,0
504,208,0,0,0
503,210,0,0,0
501,212,0,0,0
500,214,0,0,0
499,216,0,0,0
498,219,0,0,0
496,223,0,0,0
495,227,0,0,0
494,232,0,0,0
493,235,0,0,0
492,237,0,0,0
492,238,0,0,0
492,239,0,0,0
492,239,0,0,0
494,239,0,0,0
497,240,0,0,0
499,241,0,0,0
503,242,0,0,0
507,243,0,0,0
512,244,0,0,0
516,244,0,0,0
521,244,0,0,0
525,244,0,0,0
527,244,0,0,0
530,244,0,0,0
531,242,0,0,0
532,240,0,0,0
533,237,0,0,0
533,234,0,0,0
533,231,0,0,0
531,228,0,0,0
530,226,0,0,0
528,224,0,0,0
527,222,0,0,0
525,219,0,0,0
523,217,0,0,0
522,214,0,0,0
521,213,0,0,0
519,212,0,0,0
519,211,0,0,0
518,211,0,0,0
517,211,0,0,0
515,211,0,0,0
513,211,0,0,0
510,211,0,0,0
509,213,0,0,0
507,214,0,0,0
507,216,0,0,0
505,218,0,0,0
505,220,0,0,0
504,221,0,0,0
502,222,0,0,0
502,223,0,0,0
501,225,0,0,0
501,226,0,0,0
500,227,0,0,0
499,228,0,0,0
499,229,0,0,0
499,231,0,0,0
499,232,0,0,0
499,233,0,0,0
499,233,0,0,0
499,234,0,0,0
499,235,0,0,0
499,236,0,0,0
501,237,0,0,0
504,238,0,0,0
506,239,0,0,0
508,240,0,0,0
509,240,0,0,0
511,240,0,0,0
513,240,0,0,0
515,240,0,0,0
518,240,0,0,0
520,239,0,0,0
523,238,0,0,0
525,236,0,0,0
527,235,0,0,0
529,233,0,0,0
530,231,0,0,0
530,230,0,0,0
530,227,0,0,0
530,225,0,0,0
530,223,0,0,0
530,221,0,0,0
530,220,0,0,0
528,219,0,0,0
528,218,0,0,0
527,217,0,0,0
526,215,0,0,0
525,212,0,0,0
523,209,0,0,0
522,207,0,0,0
