294,344,0,0,0
296,340,0,0,0
297,335,0,0,0
299,331,0,0,0
302,327,0,0,0
303,322,0,0,0
306,318,0,0,0
308,313,0,0,0
311,309,0,0,0
314,304,0,0,0
317,300,0,0,0
320,295,0,0,0
323,292,0,0,0
325,290,0,0,0
328,287,0,0,0
331,282,0,0,0
334,279,0,0,0
339,276,0,0,0
341,274,0,0,0
344,271,0,0,0
349,268,0,0,0
352,263,0,0,0
356,260,0,0,0
361,257,0,0,0
364,254,0,0,0
368,251,0,0,0
373,248,0,0,0
375,246,0,0,0
382,242,0,0,0
386,239,0,0,0
391,236,0,0,0
394,234,0,0,0
398,231,0,0,0
402,229,0,0,0
405,228,0,0,0
408,226,0,0,0
412,225,0,0,0
435,222,0,0,0
439,222,0,0,0
445,222,0,0,0
449,222,0,0,0
455,222,0,0,0
458,222,0,0,0
462,222,0,0,0
467,222,0,0,0
469,224,0,0,0
474,224,0,0,0
478,227,0,0,0
481,230,0,0,0
484,232,0,0,0
488,235,0,0,0
493,240,0,0,0
496,244,0,0,0
499,247,0,0,0
503,252,0,0,0
506,255,0,0,0
509,259,0,0,0
512,262,0,0,0
513,265,0,0,0
516,268,0,0,0
517,269,0,0,0
519,271,0,0,0
520,274,0,0,0
524,284,0,0,0
526,288,0,0,0
527,293,0,0,0
527,299,0,0,0
528,303,0,0,0
530,307,0,0,0
530,313,0,0,0
530,318,0,0,0
530,322,0,0,0
530,326,0,0,0
530,329,0,0,0
530,331,0,0,0
530,334,0,0,0
530,337,0,0,0
530,338,0,0,0
530,340,0,0,0
529,341,0,0,0
529,345,0,0,0
526,350,0,0,0
524,352,0,0,0
523,357,0,0,0
521,361,0,0,0
520,364,0,0,0
517,367,0,0,0
516,369,0,0,0
514,372,0,0,0
511,375,0,0,0
509,378,0,0,0
494,390,0,0,0
490,391,0,0,0
485,393,0,0,0
482,395,0,0,0
480,397,0,0,0
475,398,0,0,0
471,400,0,0,0
466,401,0,0,0
462,403,0,0,0
456,404,0,0,0
450,404,0,0,0
444,406,0,0,0
439,407,0,0,0
435,407,0,0,0
429,407,0,0,0
427,407,0,0,0
422,407,0,0,0
418,407,0,0,0
414,407,0,0,0
401,407,0,0,0
397,407,0,0,0
392,407,0,0,0
386,407,0,0,0
382,407,0,0,0
378,405,0,0,0
372,405,0,0,0
367,405,0,0,0
363,405,0,0,0
360,404,0,0,0
356,402,0,0,0
353,402,0,0,0
351,402,0,0,0
350,402,0,0,0
347,402,0,0,0
345,401,0,0,0
342,400,0,0,0
336,397,0,0,0
334,395,0,0,0
325,391,0,0,0
322,389,0,0,0
318,386,0,0,0
318,385,0,0,0
315,383,0,0,0
314,382,0,0,0
313,379,0,0,0
312,377,0,0,0
311,374,0,0,0
309,372,0,0,0
306,364,0,0,0
304,361,0,0,0
303,360,0,0,0
303,359,0,0,0
303,357,0,0,0
302,356,0,0,0
301,355,0,0,0
301,352,0,0,0
300,351,0,0,0
299,350,0,0,0
299,349,0,0,0
297,348,0,0,0
296,346,0,0,0
296,345,0,0,0
346,324,0,0,255
349,321,0,0,255
352,316,0,0,255
354,314,0,0,255
362,306,0,0,255
365,304,0,0,255
367,302,0,0,255
368,300,0,0,255
369,299,0,0,255
371,298,0,0,255
374,297,0,0,255
375,296,0,0,255
376,294,0,0,255
379,293,0,0,255
382,290,0,0,255
383,289,0,0,255
384,288,0,0,255
386,287,0,0,255
389,285,0,0,255
392,284,0,0,255
395,283,0,0,255
398,280,0,0,255
399,279,0,0,255
400,278,0,0,255
402,278,0,0,255
403,276,0,0,255
404,275,0,0,255
407,275,0,0,255
408,274,0,0,255
409,273,0,0,255
412,273,0,0,255
412,272,0,0,255
414,271,0,0,255
417,269,0,0,255
420,268,0,0,255
421,268,0,0,255
423,267,0,0,255
424,265,0,0,255
427,265,0,0,255
428,265,0,0,255
429,265,0,0,255
431,265,0,0,255
433,265,0,0,255
435,265,0,0,255
438,265,0,0,255
440,265,0,0,255
443,265,0,0,255
445,265,0,0,255
448,265,0,0,255
449,265,0,0,255
453,265,0,0,255
456,266,0,0,255
457,267,0,0,255
459,267,0,0,255
460,270,0,0,255
463,271,0,0,255
464,272,0,0,255
465,273,0,0,255
467,275,0,0,255
469,276,0,0,255
469,277,0,0,255
470,279,0,0,255
471,281,0,0,255
471,282,0,0,255
473,284,0,0,255
474,287,0,0,255
